#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
       26314      3.200000e-02      8.683511e-01      7.274442e-03
       26315      3.200000e-02      8.683194e-01      7.274235e-03
       26316      5.120000e-01      8.683058e-01      7.273971e-03
       26317      2.592000e+00      8.683713e-01      7.273989e-03
       26318      0.000000e+00      8.683383e-01      7.273788e-03
       26319      3.200000e-02      8.683065e-01      7.273581e-03
       26320      2.880000e-01      8.682845e-01      7.273338e-03
       26321      1.152000e+00      8.682953e-01      7.273069e-03
       26322      2.880000e-01      8.682732e-01      7.272827e-03
       26323      8.000000e-01      8.682706e-01      7.272551e-03
       26324      2.592000e+00      8.683361e-01      7.272569e-03
       26325      1.152000e+00      8.683469e-01      7.272301e-03
       26326      1.568000e+00      8.683735e-01      7.272073e-03
       26327      1.152000e+00      8.683842e-01      7.271805e-03
       26328      1.152000e+00      8.683950e-01      7.271537e-03
       26329      0.000000e+00      8.683620e-01      7.271335e-03
       26330      3.200000e-02      8.683303e-01      7.271129e-03
       26331      5.120000e-01      8.683167e-01      7.270865e-03
       26332      1.280000e-01      8.682886e-01      7.270643e-03
       26333      5.120000e-01      8.682751e-01      7.270380e-03
       26334      5.120000e-01      8.682616e-01      7.270116e-03
       26335      8.000000e-01      8.682590e-01      7.269841e-03
       26336      3.200000e-02      8.682272e-01      7.269634e-03
       26337      2.880000e-01      8.682052e-01      7.269391e-03
       26338      5.120000e-01      8.681917e-01      7.269128e-03
       26339      8.000000e-01      8.681891e-01      7.268852e-03
       26340      3.200000e-02      8.681573e-01      7.268646e-03
       26341      3.200000e-02      8.681256e-01      7.268439e-03
       26342      8.000000e-01      8.681230e-01      7.268164e-03
       26343      1.568000e+00      8.681496e-01      7.267936e-03
       26344      5.120000e-01      8.681360e-01      7.267673e-03
       26345      1.152000e+00      8.681468e-01      7.267405e-03
       26346      0.000000e+00      8.681139e-01      7.267204e-03
       26347      5.120000e-01      8.681004e-01      7.266941e-03
       26348      5.120000e-01      8.680868e-01      7.266677e-03
       26349      2.880000e-01      8.680648e-01      7.266435e-03
       26350      3.200000e-02      8.680331e-01      7.266229e-03
       26351      1.568000e+00      8.680597e-01      7.266001e-03
       26352      2.880000e-01      8.680376e-01      7.265759e-03
       26353      8.000000e-01      8.680351e-01      7.265484e-03
       26354      2.880000e-01      8.680131e-01      7.265241e-03
       26355      3.200000e-02      8.679813e-01      7.265035e-03
       26356      2.880000e-01      8.679593e-01      7.264793e-03
       26357      3.200000e-02      8.679276e-01      7.264586e-03
       26358      1.280000e-01      8.678995e-01      7.264365e-03
       26359      2.048000e+00      8.679443e-01      7.264227e-03
       26360      2.880000e-01      8.679223e-01      7.263985e-03
       26361      2.880000e-01      8.679003e-01      7.263743e-03
       26362      2.880000e-01      8.678783e-01      7.263501e-03
       26363      1.152000e+00      8.678891e-01      7.263233e-03
       26364      1.280000e-01      8.678610e-01      7.263012e-03
       26365      5.120000e-01      8.678475e-01      7.262749e-03
       26366      0.000000e+00      8.678146e-01      7.262548e-03
       26367      0.000000e+00      8.677817e-01      7.262347e-03
       26368      1.152000e+00      8.677925e-01      7.262080e-03
       26369      8.000000e-01      8.677899e-01      7.261805e-03
       26370      1.280000e-01      8.677619e-01      7.261583e-03
       26371      2.880000e-01      8.677399e-01      7.261341e-03
       26372      0.000000e+00      8.677070e-01      7.261141e-03
       26373      0.000000e+00      8.676741e-01      7.260940e-03
       26374      3.200000e-02      8.676424e-01      7.260734e-03
       26375      0.000000e+00      8.676095e-01      7.260533e-03
       26376      2.880000e-01      8.675875e-01      7.260291e-03
       26377      1.152000e+00      8.675983e-01      7.260024e-03
       26378      1.280000e-01      8.675702e-01      7.259803e-03
       26379      1.280000e-01      8.675422e-01      7.259581e-03
       26380      3.200000e-02      8.675105e-01      7.259375e-03
       26381      5.120000e-01      8.674971e-01      7.259113e-03
       26382      3.200000e-02      8.674654e-01      7.258907e-03
       26383      1.568000e+00      8.674919e-01      7.258680e-03
       26384      8.000000e-01      8.674894e-01      7.258405e-03
       26385      1.280000e-01      8.674614e-01      7.258184e-03
       26386      5.120000e-01      8.674479e-01      7.257922e-03
       26387      8.000000e-01      8.674453e-01      7.257647e-03
       26388      2.048000e+00      8.674901e-01      7.257510e-03
       26389      1.568000e+00      8.675166e-01      7.257284e-03
       26390      1.152000e+00      8.675274e-01      7.257017e-03
       26391      8.000000e-01      8.675248e-01      7.256742e-03
       26392      2.592000e+00      8.675902e-01      7.256761e-03
       26393      3.200000e-02      8.675585e-01      7.256555e-03
       26394      2.880000e-01      8.675366e-01      7.256314e-03
       26395      3.200000e-02      8.675049e-01      7.256108e-03
       26396      0.000000e+00      8.674720e-01      7.255907e-03
       26397      1.568000e+00      8.674986e-01      7.255681e-03
       26398      1.152000e+00      8.675094e-01      7.255414e-03
       26399      2.880000e-01      8.674874e-01      7.255173e-03
       26400      1.280000e-01      8.674594e-01      7.254952e-03
       26401      1.152000e+00      8.674702e-01      7.254685e-03
       26402      1.152000e+00      8.674809e-01      7.254418e-03
       26403      8.000000e-01      8.674784e-01      7.254144e-03
       26404      2.880000e-01      8.674564e-01      7.253902e-03
       26405      3.200000e-02      8.674248e-01      7.253697e-03
       26406      5.120000e-01      8.674113e-01      7.253434e-03
       26407      8.000000e-01      8.674088e-01      7.253160e-03
       26408      8.000000e-01      8.674062e-01      7.252886e-03
       26409      1.152000e+00      8.674170e-01      7.252619e-03
       26410      5.408000e+00      8.675889e-01      7.254382e-03
       26411      2.592000e+00      8.676542e-01      7.254401e-03
       26412      2.048000e+00      8.676989e-01      7.254264e-03
       26413      1.152000e+00      8.677097e-01      7.253998e-03
       26414      5.120000e-01      8.676962e-01      7.253736e-03
       26415      2.048000e+00      8.677409e-01      7.253599e-03
       26416      1.152000e+00      8.677517e-01      7.253332e-03
       26417      1.568000e+00      8.677782e-01      7.253106e-03
       26418      5.120000e-01      8.677647e-01      7.252844e-03
       26419      3.200000e-02      8.677331e-01      7.252638e-03
       26420      3.200000e-02      8.677014e-01      7.252433e-03
       26421      5.120000e-01      8.676880e-01      7.252171e-03
       26422      1.280000e-01      8.676600e-01      7.251950e-03
       26423      1.280000e-01      8.676320e-01      7.251730e-03
       26424      8.000000e-01      8.676294e-01      7.251456e-03
       26425      1.568000e+00      8.676559e-01      7.251230e-03
       26426      3.200000e+00      8.677442e-01      7.251493e-03
       26427      5.408000e+00      8.679160e-01      7.253253e-03
       26428      3.872000e+00      8.680297e-01      7.253869e-03
       26429      2.880000e-01      8.680077e-01      7.253628e-03
       26430      5.120000e-01      8.679942e-01      7.253366e-03
       26431      1.568000e+00      8.680207e-01      7.253140e-03
       26432      3.200000e-02      8.679891e-01      7.252935e-03
       26433      1.280000e-01      8.679611e-01      7.252714e-03
       26434      8.000000e-01      8.679585e-01      7.252440e-03
       26435      3.200000e-02      8.679269e-01      7.252235e-03
       26436      3.200000e-02      8.678953e-01      7.252030e-03
       26437      0.000000e+00      8.678625e-01      7.251830e-03
       26438      3.200000e-02      8.678308e-01      7.251624e-03
       26439      5.120000e-01      8.678174e-01      7.251362e-03
       26440      8.000000e-01      8.678148e-01      7.251089e-03
       26441      5.120000e-01      8.678014e-01      7.250827e-03
       26442      8.000000e-01      8.677988e-01      7.250553e-03
       26443      1.280000e-01      8.677708e-01      7.250333e-03
       26444      5.120000e-01      8.677574e-01      7.250071e-03
       26445      1.152000e+00      8.677681e-01      7.249805e-03
       26446      3.200000e-02      8.677365e-01      7.249600e-03
       26447      0.000000e+00      8.677037e-01      7.249400e-03
       26448      1.280000e-01      8.676757e-01      7.249180e-03
       26449      8.000000e-01      8.676732e-01      7.248906e-03
       26450      8.000000e-01      8.676706e-01      7.248632e-03
       26451      3.200000e-02      8.676390e-01      7.248427e-03
       26452      3.200000e-02      8.676074e-01      7.248222e-03
       26453      3.200000e-02      8.675759e-01      7.248017e-03
       26454      1.568000e+00      8.676023e-01      7.247791e-03
       26455      3.200000e+00      8.676905e-01      7.248053e-03
       26456      2.048000e+00      8.677351e-01      7.247917e-03
       26457      5.120000e-01      8.677217e-01      7.247655e-03
       26458      2.592000e+00      8.677868e-01      7.247674e-03
       26459      2.048000e+00      8.678314e-01      7.247538e-03
       26460      2.880000e-01      8.678095e-01      7.247297e-03
       26461      1.280000e-01      8.677816e-01      7.247077e-03
       26462      3.200000e-02      8.677500e-01      7.246872e-03
       26463      1.152000e+00      8.677607e-01      7.246606e-03
       26464      1.152000e+00      8.677715e-01      7.246340e-03
       26465      0.000000e+00      8.677387e-01      7.246141e-03
       26466      2.048000e+00      8.677833e-01      7.246004e-03
       26467      8.000000e-01      8.677807e-01      7.245731e-03
       26468      3.200000e-02      8.677491e-01      7.245526e-03
       26469      1.280000e-01      8.677212e-01      7.245306e-03
       26470      2.880000e-01      8.676993e-01      7.245065e-03
       26471      1.568000e+00      8.677257e-01      7.244840e-03
       26472      4.608000e+00      8.678670e-01      7.245944e-03
       26473      2.880000e-01      8.678451e-01      7.245703e-03
       26474      2.592000e+00      8.679103e-01      7.245722e-03
       26475      2.880000e-01      8.678883e-01      7.245482e-03
       26476      2.592000e+00      8.679535e-01      7.245501e-03
       26477      1.568000e+00      8.679799e-01      7.245275e-03
       26478      3.200000e-02      8.679483e-01      7.245070e-03
       26479      0.000000e+00      8.679156e-01      7.244871e-03
       26480      1.280000e-01      8.678876e-01      7.244651e-03
       26481      1.280000e-01      8.678597e-01      7.244432e-03
       26482      3.200000e-02      8.678281e-01      7.244227e-03
       26483      2.880000e-01      8.678062e-01      7.243986e-03
       26484      1.280000e-01      8.677783e-01      7.243767e-03
       26485      8.000000e-01      8.677757e-01      7.243494e-03
       26486      5.120000e-01      8.677623e-01      7.243233e-03
       26487      8.000000e-01      8.677597e-01      7.242960e-03
